interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,8b30980cc41599d86c830a55e257f635eca7c7c7,2010-07-26 19:34:35,,
call,out,8b30980cc41599d86c830a55e257f635eca7c7c7,2010-07-26 19:36:57,,
call,in,sp10-01-41,2010-07-26 20:37:32,,
call,in,eb127b014eb42dbf00fc66109157d76e5354e5d9,2010-07-27 11:50:57,,
call,out,d8726a83046c4615c06c3c3d0a957c19df9d7939,2010-07-27 18:27:15,,
call,out,c1d9b2cb558b93b32e438d0333ef4364832e8f92,2010-07-27 18:19:31,,
call,out,sp10-01-41,2010-07-27 22:56:58,,
call,in,sp10-01-41,2010-07-27 23:27:09,,
call,out,sp10-01-41,2010-07-27 23:27:07,,
call,in,sp10-01-41,2010-07-27 23:07:45,,
call,out,eb084dd5e6ed0c6adf2d9ff965f445d6f57af2f0,2010-07-28 20:28:10,,
call,in,sp10-01-41,2010-07-28 22:22:53,,
call,out,sp10-01-41,2010-07-28 22:22:51,,
call,out,sp10-01-41,2010-07-28 22:12:03,,
call,in,4d073aaff7139ff23850c9f9831199e45a26b8ba,2010-07-28 22:07:21,,
call,out,2af1efe2fe8f61d6d50f37a8ca492272edc4bdf8,2010-07-28 22:03:57,,
call,out,41ed9af3208154f7e859d67e91563b2254328444,2010-07-28 21:11:26,,
call,out,sp10-01-41,2010-07-29 21:32:58,,
call,out,sp10-01-41,2010-07-30 21:17:29,,
call,in,sp10-01-41,2010-07-31 00:16:36,,
call,out,sp10-01-41,2010-07-31 10:14:01,,
call,in,sp10-01-41,2010-07-31 10:14:42,,
call,out,sp10-01-41,2010-07-31 20:10:52,,
call,in,1eeb2d87230ec6d41b2986317614860f5bb588ed,2010-08-01 01:43:02,,
call,in,sp10-01-41,2010-08-02 13:02:44,,
call,out,sp10-01-41,2010-08-02 12:51:24,,
call,in,sp10-01-41,2010-08-02 13:58:16,,
call,out,sp10-01-41,2010-08-02 14:14:11,,
call,in,2fbf880f9b43968454d26767db393dba018e4166,2010-08-02 14:03:30,,
call,out,8662877aa2e681b67f7a8235c1f69783b72b37f9,2010-08-02 16:57:01,,
call,out,44b2cfd9431b69a414d7403efdbad9537621794a,2010-08-02 16:33:37,,
call,in,eb127b014eb42dbf00fc66109157d76e5354e5d9,2010-08-02 21:30:02,,
call,in,sp10-01-41,2010-08-03 10:44:04,,
call,out,3fd2895e9454c4498403122fd4fe16f1a48302ac,2010-08-04 08:58:03,,
call,out,fb0cbda21560647173f0c76fb3ce11b00d1b55e3,2010-08-04 10:25:22,,
call,out,fb0cbda21560647173f0c76fb3ce11b00d1b55e3,2010-08-04 10:46:21,,
call,out,fb0cbda21560647173f0c76fb3ce11b00d1b55e3,2010-08-05 10:03:31,,
call,in,sp10-01-41,2010-08-06 11:23:25,,
call,in,8b30980cc41599d86c830a55e257f635eca7c7c7,2010-08-06 15:59:37,,
call,in,8b30980cc41599d86c830a55e257f635eca7c7c7,2010-08-06 15:58:00,,
call,in,53cb5627fd393f05b89bb3355f7b620fb742cd37,2010-08-07 16:19:41,,
call,out,53cb5627fd393f05b89bb3355f7b620fb742cd37,2010-08-07 18:54:34,,
call,out,8b30980cc41599d86c830a55e257f635eca7c7c7,2010-08-07 19:10:15,,
call,out,f75426863d69b553fa9a7eb872dc67d9492e8c7e,2010-08-07 19:21:04,,
call,in,19432fe79da47db5ad193c715913696969724799,2010-08-09 19:46:05,,
call,in,747985fcb6062b9883f4cc133dc5ec029b8fa261,2010-08-10 10:05:20,,
call,out,3ee35fa9dc10a6a2916747287c3615b1b1f03e1d,2010-08-10 11:14:50,,
call,in,9b0fffbd67a146ac32722cbf357c5500acb1b570,2010-08-10 11:36:23,,
call,in,747985fcb6062b9883f4cc133dc5ec029b8fa261,2010-08-10 16:58:25,,
call,in,eb127b014eb42dbf00fc66109157d76e5354e5d9,2010-08-11 18:12:44,,
call,in,53cb5627fd393f05b89bb3355f7b620fb742cd37,2010-08-11 19:48:55,,
call,out,3ee35fa9dc10a6a2916747287c3615b1b1f03e1d,2010-08-11 22:19:02,,
call,out,9d30f6bbaad0aff29cafce8f620b99111d8294bf,2010-08-12 14:52:35,,
call,in,sp10-01-41,2010-08-12 16:30:26,,
call,out,26a80aeea5db24765cd2f4dfc428a48d22a4c829,2010-08-12 22:10:57,,
call,in,22e0d9eae8f7fd26d171f2c9dc2608a85de55f13,2010-08-12 20:53:31,,
call,out,sp10-01-41,2010-08-14 08:40:41,,
call,out,sp10-01-41,2010-08-14 08:31:09,,
call,out,sp10-01-41,2010-08-14 08:31:00,,
call,in,eb127b014eb42dbf00fc66109157d76e5354e5d9,2010-08-14 17:54:13,,
call,in,9967f807c3a2f7e81044869c3b31983ca8f4beff,2010-08-14 17:09:00,,
