interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,768a3db879978365f613e5f9050156d367338fa4,2010-10-09 18:28:25,,
call,out,fa10-01-70,2010-10-09 18:26:00,,
call,in,1b54c7a6650d820926da280f754262f31aba846a,2010-10-09 18:53:10,,
call,out,1b54c7a6650d820926da280f754262f31aba846a,2010-10-09 19:33:24,,
call,out,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-09 19:57:40,,
call,out,ff75c3a1f210fe2d4ca1f1a42c37db3563e2dd6a,2010-10-09 20:18:23,,
call,out,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-09 20:15:17,,
call,in,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-09 20:07:08,,
call,out,fa10-01-69,2010-10-10 00:36:26,,
call,out,fa10-01-70,2010-10-10 09:49:24,,
call,out,fa10-01-70,2010-10-10 09:48:36,,
call,in,fa10-01-70,2010-10-10 09:48:02,,
call,in,fa10-01-70,2010-10-10 09:47:30,,
call,out,fa10-01-70,2010-10-10 09:54:44,,
call,out,fa10-01-70,2010-10-10 09:54:19,,
call,in,fa10-01-70,2010-10-10 10:19:55,,
call,in,fa10-01-70,2010-10-10 11:04:50,,
call,in,fa10-01-70,2010-10-10 12:07:55,,
call,in,fa10-01-70,2010-10-10 12:07:23,,
call,in,11a0af7d372e8a552adb67caee2a58890742451d,2010-10-11 13:46:16,,
call,out,fa10-01-70,2010-10-12 12:56:41,,
call,out,fa10-01-70,2010-10-13 16:05:05,,
call,in,fa10-01-70,2010-10-13 16:04:11,,
call,in,fa10-01-70,2010-10-14 19:07:56,,
call,in,fa10-01-70,2010-10-15 13:40:32,,
call,in,fa10-01-70,2010-10-15 13:30:01,,
call,in,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-16 15:04:58,,
call,in,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-16 15:20:01,,
call,out,c49918f2b3c92f0a1e6da5c3c7ff0987d08a2b1e,2010-10-18 20:37:14,,
call,out,fbc628853cced90c11eb3a846b0de9c04f1bdf5,2010-10-18 20:26:16,,
call,in,fa10-01-70,2010-10-19 11:33:32,,
call,in,d95a0153084def5031809f6a9aacd6a3efc640f7,2010-10-19 10:50:22,,
call,out,fa10-01-70,2010-10-19 20:00:43,,
call,out,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-19 21:17:41,,
call,out,a564693029103f5a941f2516a118d5b7a3c95631,2010-10-19 23:06:55,,
call,in,fa10-01-70,2010-10-20 18:00:49,,
call,out,c49918f2b3c92f0a1e6da5c3c7ff0987d08a2b1e,2010-10-20 20:07:45,,
call,out,c49918f2b3c92f0a1e6da5c3c7ff0987d08a2b1e,2010-10-20 20:06:52,,
call,in,a564693029103f5a941f2516a118d5b7a3c95631,2010-10-20 19:19:05,,
call,in,e5ae3226621c3aba060fffe7544abc3c803ea8f1,2010-10-21 11:36:23,,
call,in,fa10-01-70,2010-10-21 19:40:53,,
call,in,fa10-01-70,2010-10-21 19:35:15,,
call,out,fa10-01-70,2010-10-21 19:35:14,,
call,out,fa10-01-70,2010-10-21 19:34:37,,
call,in,fa10-01-70,2010-10-21 16:57:28,,
call,in,e5ae3226621c3aba060fffe7544abc3c803ea8f1,2010-10-21 12:31:54,,
call,out,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-22 17:57:07,,
call,out,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-22 17:56:38,,
call,out,fa10-01-70,2010-10-22 17:44:29,,
call,in,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-23 17:15:13,,
call,out,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-23 17:13:34,,
call,out,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-23 17:12:57,,
call,out,fa10-01-70,2010-10-23 12:51:56,,
call,in,a564693029103f5a941f2516a118d5b7a3c95631,2010-10-23 20:44:33,,
call,out,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-23 18:17:27,,
call,in,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-24 18:43:19,,
call,in,fa10-01-70,2010-10-26 11:27:40,,
call,in,48ceb1bb929d215bc0bfb3c6539d702c9aaee55a,2010-10-28 10:03:39,,
call,out,fa10-01-70,2010-10-28 16:17:26,,
call,in,fa10-01-70,2010-10-28 15:07:22,,
call,out,5ec68c6adf2017105fcd2b194b673d2d859e5ed3,2010-10-28 11:46:03,,
call,in,fa10-01-70,2010-10-28 11:20:18,,
call,in,fa10-01-70,2010-10-29 12:01:03,,
call,in,6f8f49cf6672b409538ecad27b0bdbded2fdccd2,2010-10-29 18:23:40,,
call,in,fa10-01-70,2010-10-29 18:18:25,,
call,in,fa10-01-70,2010-10-29 17:59:30,,
