interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,59f0196b76b5836aa23a93462df842bc2007c1db,2010-09-16 09:48:39,,
call,out,fa10-01-11,2010-09-16 10:09:21,,
call,out,fa10-01-11,2010-09-16 10:08:57,,
call,out,fa10-01-04,2010-09-16 10:39:42,,
call,out,fa10-01-04,2010-09-16 11:09:10,,
call,out,fa10-01-04,2010-09-16 13:27:03,,
call,out,fa10-01-04,2010-09-16 13:26:40,,
call,out,72e0dd7010b1b379032c69621cd27960e8f258b3,2010-09-16 22:58:56,,
call,in,fbc846f65bd5de7e6d0eeb0641a4315ba20455e,2010-09-17 14:54:38,,
call,out,e74a25061dd94b6c7287736c69634f92de32eddc,2010-09-17 19:35:00,,
call,out,951238c8da5447b7f3fe69eb1d30591e53557d42,2010-09-17 19:33:56,,
call,in,e74a25061dd94b6c7287736c69634f92de32eddc,2010-09-17 19:59:10,,
call,out,4a610d5b244195825b86d1c79ece2a6e3bd84bfd,2010-09-18 15:54:03,,
call,out,9bf78a57e18af764b03fb8c0660e23c243c5c818,2010-09-19 12:13:16,,
call,in,585db71dcc438b22f51204788f4da21aa80001b7,2010-09-19 12:33:33,,
call,out,67e04196756b3ed9e7ba8f707e3003f64d07c620,2010-09-19 12:17:10,,
call,out,40bd001563085fc35165329ea1ff5c5ecbdbbeef,2010-09-19 12:42:40,,
call,out,fa10-01-04,2010-09-19 12:42:10,,
call,out,fa10-01-04,2010-09-19 12:41:20,,
call,out,585db71dcc438b22f51204788f4da21aa80001b7,2010-09-19 12:41:00,,
call,out,314b4a141273adf851327d4de11325ad3a47c911,2010-09-19 17:09:56,,
call,out,e74a25061dd94b6c7287736c69634f92de32eddc,2010-09-19 17:12:51,,
call,out,e74a25061dd94b6c7287736c69634f92de32eddc,2010-09-19 17:10:40,,
call,out,e74a25061dd94b6c7287736c69634f92de32eddc,2010-09-20 09:10:50,,
call,out,e74a25061dd94b6c7287736c69634f92de32eddc,2010-09-20 09:59:44,,
call,in,e74a25061dd94b6c7287736c69634f92de32eddc,2010-09-20 13:04:12,,
call,out,e74a25061dd94b6c7287736c69634f92de32eddc,2010-09-20 13:31:32,,
