interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-10-28 09:42:53,,
call,out,fa10-01-04,2010-10-28 12:23:05,,
call,out,242b1925d719c4f5ffe473eface7c67e543f77b7,2010-10-29 10:03:58,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-10-29 14:49:03,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-10-29 14:51:56,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-10-29 14:51:22,,
call,out,fa10-01-23,2010-10-29 23:05:37,,
call,out,fa10-01-23,2010-10-29 23:05:19,,
call,out,fa10-01-04,2010-10-29 22:53:39,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-10-29 21:09:52,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-10-29 17:07:08,,
call,out,242b1925d719c4f5ffe473eface7c67e543f77b7,2010-10-29 17:01:55,,
call,out,65012fe63556d9788633e9dc97e2b4078e711df2,2010-10-30 13:51:05,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-10-30 16:07:26,,
call,out,242b1925d719c4f5ffe473eface7c67e543f77b7,2010-10-30 16:05:30,,
call,out,242b1925d719c4f5ffe473eface7c67e543f77b7,2010-10-30 16:04:48,,
call,out,65012fe63556d9788633e9dc97e2b4078e711df2,2010-10-30 15:18:24,,
call,out,65012fe63556d9788633e9dc97e2b4078e711df2,2010-10-30 14:54:31,,
call,out,fa10-01-23,2010-10-30 17:36:29,,
call,in,fa10-01-23,2010-10-30 17:35:36,,
call,out,242b1925d719c4f5ffe473eface7c67e543f77b7,2010-10-30 17:30:28,,
call,out,fa10-01-04,2010-10-30 17:29:19,,
call,out,246320a73bd402d26af3ebd297ff3309a17b26df,2010-10-30 22:30:42,,
call,in,242b1925d719c4f5ffe473eface7c67e543f77b7,2010-10-30 21:54:53,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-10-31 14:19:30,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-10-31 18:19:47,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-11-01 10:04:41,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-11-01 22:12:21,,
call,out,f98f44f42d9d5fb55f26679edf7dc4184a354a6d,2010-11-02 09:38:55,,
call,out,fa10-01-23,2010-11-02 11:18:38,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-11-05 09:17:53,,
call,out,bb8d0ef7e8aa03ec54b3c92197a3c454ab4f6e15,2010-11-05 13:28:16,,
call,out,fa10-01-23,2010-11-05 17:07:20,,
call,out,242b1925d719c4f5ffe473eface7c67e543f77b7,2010-11-05 17:15:06,,
call,in,fa10-01-23,2010-11-05 18:25:34,,
call,in,dbdf4e49bea27022051dee87118ced62cccb3f31,2010-11-05 21:03:12,,
call,out,e40d4789fd468d9dbab064f0000dc74216704c54,2010-11-06 16:39:50,,
call,out,fa10-01-23,2010-11-06 21:53:02,,
call,out,58ce89f78ca256b422545e5f675452769ee23f4,2010-11-07 10:47:40,,
call,out,7b9fcb3b437ea8c9f5e9811c448e37655369e5d9,2010-11-09 17:27:46,,
call,out,fa10-01-23,2010-11-10 16:09:32,,
call,in,fa10-01-23,2010-11-12 18:03:51,,
call,out,242b1925d719c4f5ffe473eface7c67e543f77b7,2010-11-11 18:38:11,,
call,in,cfd248e50b3e2c27a575f5393afc06c106e76f34,2010-11-13 13:42:10,,
call,out,246320a73bd402d26af3ebd297ff3309a17b26df,2010-11-13 21:54:57,,
call,in,246320a73bd402d26af3ebd297ff3309a17b26df,2010-11-13 21:54:20,,
call,in,246320a73bd402d26af3ebd297ff3309a17b26df,2010-11-13 22:25:01,,
call,in,58ce89f78ca256b422545e5f675452769ee23f4,2010-11-13 22:34:48,,
