interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,6150fbed249bafe91ffdd43ad91795bd5a276ed3,2010-08-01 10:16:12,,
call,out,416abd82dd8a199c51cc787244bb7a38a152de29,2010-08-01 19:12:00,,
call,in,48510c0f269d9547d76f77b31ff189222f1dbe48,2010-08-01 19:09:45,,
call,out,sp10-01-34,2010-08-01 18:31:50,,
call,in,sp10-01-34,2010-08-01 18:31:11,,
call,out,sp10-01-34,2010-08-01 18:21:56,,
call,out,e0e5aa0a77b5ea209082f43940253055b0e965a2,2010-08-01 18:10:06,,
call,out,48510c0f269d9547d76f77b31ff189222f1dbe48,2010-08-01 18:09:16,,
call,out,sp10-01-34,2010-08-01 18:08:08,,
call,out,48510c0f269d9547d76f77b31ff189222f1dbe48,2010-08-01 15:22:52,,
call,out,fa10-01-13,2010-08-02 16:39:40,,
call,out,b56f6f18a54eabd775d61f5369f3b5c07893c0c4,2010-08-02 16:38:24,,
call,in,sp10-01-34,2010-08-02 22:05:43,,
call,out,sp10-01-34,2010-08-02 17:49:42,,
call,out,sp10-01-34,2010-08-03 17:29:59,,
call,out,sp10-01-34,2010-08-03 16:25:55,,
call,out,4f198f77c894e79fca7ac3a6c4039c34df1020d9,2010-08-03 16:07:31,,
call,out,4f198f77c894e79fca7ac3a6c4039c34df1020d9,2010-08-03 16:05:26,,
call,out,4f198f77c894e79fca7ac3a6c4039c34df1020d9,2010-08-03 16:02:16,,
call,out,sp10-01-34,2010-08-03 12:50:10,,
call,in,48510c0f269d9547d76f77b31ff189222f1dbe48,2010-08-05 08:24:00,,
call,in,sp10-01-34,2010-08-05 17:55:52,,
call,out,sp10-01-34,2010-08-05 17:51:48,,
call,out,sp10-01-34,2010-08-05 17:47:19,,
call,in,e4bc2b6fd9448136d9001ad12e9fe73f8a620bd8,2010-08-06 11:47:46,,
call,out,sp10-01-34,2010-08-06 09:35:28,,
call,in,sp10-01-34,2010-08-06 09:26:35,,
call,in,sp10-01-34,2010-08-06 16:32:14,,
call,out,sp10-01-34,2010-08-08 14:20:07,,
call,out,sp10-01-34,2010-08-08 13:33:51,,
call,in,416abd82dd8a199c51cc787244bb7a38a152de29,2010-08-08 12:07:10,,
call,out,sp10-01-34,2010-08-08 11:29:26,,
call,in,416abd82dd8a199c51cc787244bb7a38a152de29,2010-08-08 10:49:17,,
call,out,416abd82dd8a199c51cc787244bb7a38a152de29,2010-08-08 10:48:34,,
call,in,4f198f77c894e79fca7ac3a6c4039c34df1020d9,2010-08-09 10:49:11,,
call,out,sp10-01-34,2010-08-09 18:35:25,,
call,out,sp10-01-34,2010-08-09 17:11:00,,
call,in,sp10-01-34,2010-08-09 17:04:35,,
call,out,sp10-01-34,2010-08-10 13:26:15,,
call,out,fa10-01-13,2010-08-10 13:19:59,,
call,out,sp10-01-34,2010-08-10 12:46:28,,
call,out,8d6bd2be4a5e5583f52b3403544ec7e85a59819d,2010-08-10 12:08:24,,
call,in,48510c0f269d9547d76f77b31ff189222f1dbe48,2010-08-12 11:19:49,,
call,out,48510c0f269d9547d76f77b31ff189222f1dbe48,2010-08-12 10:33:31,,
call,in,sp10-01-34,2010-08-12 17:48:12,,
call,in,356a192b7913b04c54574d18c28d46e6395428ab,2010-08-13 12:24:06,,
call,out,fa10-01-13,2010-08-13 19:01:53,,
