interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,sp10-01-06,2010-07-31 20:40:54,,
call,in,sp10-01-06,2010-07-31 20:40:11,,
call,out,227b1a46f9e3331f225046e92082e625110b8efc,2010-08-01 16:02:15,,
call,in,sp10-01-06,2010-08-01 21:18:46,,
call,in,sp10-01-06,2010-08-01 20:10:49,,
call,in,7bfb8bc98407edebf37e84e8e0af79bd0c120633,2010-08-03 14:44:18,,
call,out,sp10-01-06,2010-08-04 15:00:22,,
call,in,7bfb8bc98407edebf37e84e8e0af79bd0c120633,2010-08-04 12:48:46,,
call,out,6c393826a6bf7df881a8fd4cd5f95a27681d8098,2010-08-05 12:18:30,,
call,in,356a192b7913b04c54574d18c28d46e6395428ab,2010-08-05 18:37:42,,
call,in,8ccfe95bc4f947a24d05e05ddebdf9209256bdc6,2010-08-06 16:35:00,,
call,in,3922058582018b39917ccd90c8b3548285c48c81,2010-08-11 14:15:25,,
call,in,3922058582018b39917ccd90c8b3548285c48c81,2010-08-11 14:14:51,,
call,in,7bfb8bc98407edebf37e84e8e0af79bd0c120633,2010-08-17 16:55:47,,
call,out,sp10-01-06,2010-08-18 19:39:33,,
call,out,sp10-01-06,2010-08-18 19:27:34,,
call,out,sp10-01-06,2010-08-18 19:27:02,,
call,out,sp10-01-06,2010-08-18 19:26:48,,
call,out,sp10-01-06,2010-08-18 19:15:56,,
call,out,f5693246bc6aeeb49dffdadd0567a1e6604ae9ae,2010-08-18 18:20:52,,
call,in,sp10-01-06,2010-08-20 08:24:46,,
call,out,sp10-01-06,2010-08-20 08:11:49,,
call,out,7bfb8bc98407edebf37e84e8e0af79bd0c120633,2010-08-20 16:43:22,,
call,in,sp10-01-06,2010-08-20 12:43:56,,
call,in,sp10-01-06,2010-08-20 12:42:16,,
call,out,sp10-01-06,2010-08-20 11:54:44,,
call,in,fce9946d2a392821147c2d4f6ea6a425f986c2a2,2010-08-26 10:54:44,,
call,in,fce9946d2a392821147c2d4f6ea6a425f986c2a2,2010-08-26 10:26:40,,
call,in,fce9946d2a392821147c2d4f6ea6a425f986c2a2,2010-08-26 10:20:54,,
call,in,fce9946d2a392821147c2d4f6ea6a425f986c2a2,2010-08-28 01:38:30,,
call,in,fce9946d2a392821147c2d4f6ea6a425f986c2a2,2010-08-28 01:37:17,,
call,in,fce9946d2a392821147c2d4f6ea6a425f986c2a2,2010-08-28 22:57:18,,
call,in,sp10-01-06,2010-08-29 21:18:55,,
call,out,sp10-01-06,2010-08-29 20:59:45,,
call,out,sp10-01-06,2010-08-29 20:56:41,,
call,out,sp10-01-06,2010-08-29 20:11:42,,
call,in,sp10-01-06,2010-08-29 19:57:45,,
call,out,fa10-01-04,2010-09-03 15:33:23,,
call,in,9b8ce038956d598be2e1f23594dc5ff246354f04,2010-09-03 14:28:40,,
call,out,9aca3d2cec7d5df6ad4a8d75179fd3220979eaa8,2010-09-03 18:59:57,,
