interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,da83375fb3a7631f304a9471add44eeb19d3355,2010-08-04 19:11:51,,
call,out,da83375fb3a7631f304a9471add44eeb19d3355,2010-08-04 18:49:26,,
call,out,fa10-01-04,2010-07-24 11:16:15,,
call,in,fe9c5886669f0696ee363d88877f631b412ef5e0,2010-07-24 11:08:13,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-07-24 15:01:17,,
call,out,sp10-01-01,2010-07-24 14:44:42,,
call,in,edd7111faa9f37165c026118692e362e68250794,2010-07-24 14:12:15,,
call,in,sp10-01-01,2010-07-24 14:05:14,,
call,out,sp10-01-01,2010-07-24 14:03:04,,
call,out,e4d56c9e95b22f75d521fd5304517264a6a74b42,2010-07-24 12:40:10,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-07-24 12:19:18,,
call,in,ba6434c755f7d83ee5ba0a3d26836ef0b2eacbe,2010-07-24 17:35:21,,
call,out,sp10-01-01,2010-07-24 16:31:26,,
call,out,ba6434c755f7d83ee5ba0a3d26836ef0b2eacbe,2010-07-24 15:51:58,,
call,out,fa10-01-04,2010-07-24 15:50:42,,
call,in,ba6434c755f7d83ee5ba0a3d26836ef0b2eacbe,2010-07-24 15:36:31,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-07-25 19:03:56,,
call,out,4e488a813e0c584a6248149d27e14257b439cbca,2010-07-25 18:55:20,,
call,in,edd7111faa9f37165c026118692e362e68250794,2010-07-25 18:43:58,,
call,in,fe9c5886669f0696ee363d88877f631b412ef5e0,2010-07-25 12:59:38,,
call,out,sp10-01-01,2010-07-25 21:10:27,,
call,in,d9cd0e6e4058b4e7514e71e7a9c9c2428a5777a2,2010-07-26 13:12:55,,
call,out,e8a485c241438f701fbb1f3abd34f07dc6380b44,2010-07-26 13:12:06,,
call,out,4b3e8df87b68274ff56cd82910210172e4010917,2010-07-26 13:10:44,,
call,out,e8a485c241438f701fbb1f3abd34f07dc6380b44,2010-07-26 13:09:36,,
call,out,e8a485c241438f701fbb1f3abd34f07dc6380b44,2010-07-26 13:07:00,,
call,out,fa10-01-04,2010-07-26 13:05:14,,
call,in,d9cd0e6e4058b4e7514e71e7a9c9c2428a5777a2,2010-07-26 12:45:20,,
call,out,sp10-01-01,2010-07-26 10:53:06,,
call,out,966f4af84040134c069e1c5a44be0e4aae14e000,2010-07-26 21:13:44,,
call,out,sp10-01-01,2010-07-26 19:06:46,,
call,out,sp10-01-01,2010-07-26 18:50:30,,
call,in,sp10-01-01,2010-07-26 18:46:42,,
call,in,sp10-01-01,2010-07-26 17:58:25,,
call,in,sp10-01-01,2010-07-26 17:57:26,,
call,in,c7087c27e5d56262db970425145c8a177e822e46,2010-07-26 17:35:16,,
call,out,sp10-01-01,2010-07-26 17:33:01,,
call,out,966f4af84040134c069e1c5a44be0e4aae14e000,2010-07-27 15:52:32,,
call,in,sp10-01-01,2010-07-27 13:43:51,,
call,out,sp10-01-01,2010-07-27 13:43:50,,
call,in,sp10-01-01,2010-07-27 13:43:17,,
call,out,966f4af84040134c069e1c5a44be0e4aae14e000,2010-07-27 13:34:47,,
call,out,3922058582018b39917ccd90c8b3548285c48c81,2010-07-27 13:31:44,,
call,out,sp10-01-01,2010-07-27 13:30:42,,
call,in,ba6434c755f7d83ee5ba0a3d26836ef0b2eacbe,2010-07-27 11:21:21,,
call,in,966f4af84040134c069e1c5a44be0e4aae14e000,2010-07-27 10:35:45,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-07-27 19:59:51,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-07-27 19:53:35,,
call,in,edd7111faa9f37165c026118692e362e68250794,2010-07-27 19:10:16,,
call,out,966f4af84040134c069e1c5a44be0e4aae14e000,2010-07-28 17:29:12,,
call,out,228560de03d3be933bce1e8a67fb99c73bda2266,2010-07-28 20:56:59,,
call,out,sp10-01-01,2010-07-29 09:34:34,,
call,in,sp10-01-01,2010-07-29 09:31:32,,
call,in,6b6f8995bd88649a01e963e8ef265e1cce878531,2010-07-29 09:28:36,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-07-29 09:26:53,,
call,out,6b6f8995bd88649a01e963e8ef265e1cce878531,2010-07-29 09:25:45,,
call,out,3922058582018b39917ccd90c8b3548285c48c81,2010-07-29 09:22:24,,
call,out,sp10-01-01,2010-07-29 19:13:55,,
call,out,sp10-01-01,2010-07-29 18:54:37,,
call,in,sp10-01-01,2010-07-29 18:51:59,,
call,in,74f6fc1c02d85728b2396bfc9976fd5c96bae1a6,2010-07-29 18:36:11,,
call,out,sp10-01-01,2010-07-29 18:27:00,,
call,out,sp10-01-01,2010-07-29 18:26:19,,
call,in,sp10-01-01,2010-07-29 16:46:17,,
call,out,sp10-01-01,2010-07-29 16:18:23,,
call,in,edd7111faa9f37165c026118692e362e68250794,2010-07-29 20:22:31,,
call,out,sp10-01-01,2010-07-30 14:39:37,,
call,in,e4d56c9e95b22f75d521fd5304517264a6a74b42,2010-07-30 13:17:19,,
call,out,sp10-01-43,2010-07-30 11:37:40,,
call,out,sp10-01-01,2010-07-30 11:20:35,,
call,out,sp10-01-01,2010-07-30 10:24:45,,
call,out,sp10-01-01,2010-07-30 18:14:50,,
call,out,sp10-01-01,2010-07-30 17:46:08,,
call,out,sp10-01-01,2010-07-30 17:10:50,,
call,in,sp10-01-01,2010-07-30 16:26:21,,
call,in,fbfad6bcd3ab6c82a46fe63639df2f40863079c,2010-07-31 14:29:13,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-07-31 13:51:50,,
call,in,sp10-01-01,2010-07-31 17:32:55,,
call,out,sp10-01-01,2010-07-31 17:32:18,,
call,out,sp10-01-01,2010-07-31 17:31:07,,
call,in,fe9c5886669f0696ee363d88877f631b412ef5e0,2010-08-01 15:15:58,,
call,in,87ab6b3fd2dee2493ef3c5e9afd0250aa79f6cbc,2010-08-01 22:05:46,,
call,out,da83375fb3a7631f304a9471add44eeb19d3355,2010-08-01 21:38:46,,
call,out,d14c8369a8f25745deb7bbe779dc97e0d26836e1,2010-08-01 21:29:15,,
call,in,sp10-01-01,2010-08-01 20:52:21,,
call,in,sp10-01-01,2010-08-01 20:50:39,,
call,out,sp10-01-01,2010-08-01 20:42:00,,
call,in,sp10-01-01,2010-08-01 20:31:14,,
call,out,sp10-01-01,2010-08-01 20:17:10,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-08-01 20:09:26,,
call,in,edd7111faa9f37165c026118692e362e68250794,2010-08-01 19:55:27,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-08-01 18:12:55,,
call,out,sp10-01-01,2010-08-01 18:12:23,,
call,out,d14c8369a8f25745deb7bbe779dc97e0d26836e1,2010-08-02 10:15:36,,
call,out,sp10-01-01,2010-08-02 10:14:22,,
call,out,sp10-01-01,2010-08-02 19:35:42,,
call,out,sp10-01-01,2010-08-02 17:56:54,,
call,in,sp10-01-01,2010-08-02 17:53:19,,
call,out,sp10-01-01,2010-08-02 17:42:26,,
call,out,2c686557aa169a9f97b60259369505fcd236d1b0,2010-08-02 16:57:27,,
call,out,8359d469a3c0ab866ecfd2639b79b5267d41e767,2010-08-02 15:39:59,,
call,out,sp10-01-01,2010-08-02 15:19:48,,
call,out,sp10-01-01,2010-08-02 19:47:54,,
call,in,sp10-01-01,2010-08-03 19:32:55,,
call,in,sp10-01-01,2010-08-03 18:19:03,,
call,out,sp10-01-01,2010-08-03 18:10:15,,
call,out,fa10-01-04,2010-08-03 17:27:53,,
call,in,b903ea6300ffc957d946618424318ce4afcc0764,2010-08-03 17:16:43,,
call,out,edd7111faa9f37165c026118692e362e68250794,2010-08-03 17:10:17,,
call,out,sp10-01-01,2010-08-04 12:09:49,,
