interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,fa10-01-36,2010-10-08 20:31:25,,
call,in,e53ab0049a6ba60d1b6f525153d8085fcd759417,2010-10-08 22:40:45,,
call,out,e556efe2bdc06751109c008df21ea1ddf41d34c5,2010-10-09 08:57:02,,
call,out,e556efe2bdc06751109c008df21ea1ddf41d34c5,2010-10-09 08:57:43,,
call,out,fa10-01-36,2010-10-09 12:09:15,,
call,in,e556efe2bdc06751109c008df21ea1ddf41d34c5,2010-10-11 20:36:15,,
call,out,184ac914a33b0f86956dbb0e8c79c2a1e3105013,2010-10-12 12:37:23,,
call,in,fa10-01-36,2010-10-12 16:44:42,,
call,out,fa10-01-36,2010-10-12 20:02:32,,
call,in,fa10-01-36,2010-10-12 20:01:58,,
call,out,fa10-01-36,2010-10-12 19:58:50,,
call,out,fa10-01-36,2010-10-13 10:44:33,,
call,out,fa10-01-36,2010-10-13 18:24:14,,
call,out,fa10-01-35,2010-10-13 18:24:04,,
call,out,fa10-01-36,2010-10-13 18:24:57,,
call,out,fa10-01-36,2010-10-13 18:24:29,,
call,out,fa10-01-36,2010-10-13 18:24:24,,
call,out,fa10-01-36,2010-10-13 18:31:57,,
call,out,fa10-01-36,2010-10-14 11:38:35,,
call,in,fa10-01-36,2010-10-15 12:20:04,,
call,out,6dea6432e181ad8c1924f9d3620e1ae2e5542ad2,2010-10-15 17:39:25,,
call,in,6dea6432e181ad8c1924f9d3620e1ae2e5542ad2,2010-10-15 17:41:54,,
call,out,2191d96810473dea85c128782127e9feba9c2fe,2010-10-15 19:04:00,,
call,out,fa10-01-36,2010-10-15 19:18:34,,
call,out,fa10-01-36,2010-10-15 23:06:28,,
call,in,fa10-01-36,2010-10-15 23:26:56,,
call,out,fa10-01-35,2010-10-18 00:09:54,,
call,out,30222b26c6fe9abd40484df71711d3031a28c6bf,2010-10-18 17:02:00,,
call,out,fa10-01-36,2010-10-19 12:06:40,,
call,out,fa10-01-36,2010-10-19 12:09:47,,
call,out,fa10-01-36,2010-10-20 09:14:51,,
call,out,2345a047a0e5d6e7d572461bcc75992181b98b22,2010-10-20 09:13:36,,
