interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,fa10-01-26,2010-10-02 11:44:41,,
call,in,fa10-01-26,2010-10-02 12:34:15,,
call,out,1d4cbbdd4967dd41f6e56dbdd410ce458498d4ce,2010-10-02 13:56:49,,
call,out,1d4cbbdd4967dd41f6e56dbdd410ce458498d4ce,2010-10-02 13:57:50,,
call,out,1d4cbbdd4967dd41f6e56dbdd410ce458498d4ce,2010-10-02 13:59:05,,
call,out,7b427909581a62a4d2e6bd37872c4d51e391dbb4,2010-10-02 14:05:54,,
call,out,1d4cbbdd4967dd41f6e56dbdd410ce458498d4ce,2010-10-02 14:01:07,,
call,out,fa10-01-26,2010-10-02 21:45:11,,
call,out,fa10-01-26,2010-10-02 21:44:54,,
call,out,fa10-01-26,2010-10-02 21:52:03,,
call,out,7b427909581a62a4d2e6bd37872c4d51e391dbb4,2010-10-02 23:32:00,,
call,out,b316df70ab18553180e686ef77f90a0acdb580b6,2010-10-03 00:37:03,,
call,out,b91fa639489ee7198f01ada9895944465e3101e8,2010-10-03 00:42:05,,
call,in,fa10-01-26,2010-10-03 11:03:38,,
call,out,fa10-01-26,2010-10-03 11:09:56,,
call,in,fa10-01-26,2010-10-03 16:08:37,,
call,out,fa10-01-26,2010-10-03 16:09:37,,
call,in,fa10-01-26,2010-10-03 16:22:12,,
call,in,9b857ea23530ce9c4f90da20f2368854368c2f7d,2010-10-03 18:27:43,,
call,in,9b857ea23530ce9c4f90da20f2368854368c2f7d,2010-10-03 19:14:24,,
call,out,fa10-01-26,2010-10-03 19:19:34,,
call,out,9b857ea23530ce9c4f90da20f2368854368c2f7d,2010-10-03 19:28:50,,
call,out,811be2a7f4fc342b7baea7546383202ff53914e1,2010-10-04 00:51:14,,
call,in,811be2a7f4fc342b7baea7546383202ff53914e1,2010-10-04 00:59:54,,
call,in,811be2a7f4fc342b7baea7546383202ff53914e1,2010-10-04 00:59:39,,
call,in,356a192b7913b04c54574d18c28d46e6395428ab,2010-10-04 00:59:08,,
call,in,811be2a7f4fc342b7baea7546383202ff53914e1,2010-10-04 01:03:49,,
call,in,fa10-01-26,2010-10-04 16:20:54,,
call,out,fa10-01-26,2010-10-04 18:07:39,,
call,in,fa10-01-26,2010-10-04 18:08:30,,
call,in,fa10-01-26,2010-10-04 18:09:02,,
call,out,fa10-01-26,2010-10-04 18:27:10,,
call,out,fa10-01-26,2010-10-04 18:32:32,,
call,in,fa10-01-26,2010-10-04 18:35:19,,
call,in,fa10-01-26,2010-10-04 22:07:11,,
call,in,fa10-01-26,2010-10-05 10:26:37,,
call,out,fa10-01-26,2010-10-05 15:48:55,,
call,out,3875f83498289c7ae06a62cf754003315d3ec19,2010-10-05 15:50:03,,
call,in,af97c42d721e8f50933bbe5a845f7394055ed9b0,2010-10-05 20:03:23,,
call,out,2d5d76572639a95bdf40ee530cc0816e36d2ddaf,2010-10-05 20:26:17,,
call,out,2d5d76572639a95bdf40ee530cc0816e36d2ddaf,2010-10-06 15:20:42,,
call,out,76883d16457f37fde663e1fd52b26da2967f2857,2010-10-06 15:28:14,,
call,in,76883d16457f37fde663e1fd52b26da2967f2857,2010-10-06 16:10:24,,
call,in,2d5d76572639a95bdf40ee530cc0816e36d2ddaf,2010-10-06 16:20:33,,
call,in,fa10-01-26,2010-10-06 16:22:12,,
call,in,268c3c7da98f7bae8c06c4b0dc46004948c61dd3,2010-10-06 18:11:09,,
call,in,af97c42d721e8f50933bbe5a845f7394055ed9b0,2010-10-06 19:55:05,,
call,in,af97c42d721e8f50933bbe5a845f7394055ed9b0,2010-10-06 19:55:25,,
call,in,fa10-01-26,2010-10-06 19:58:14,,
