interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,out,8ac3904ede587e63e00829b0f1db6651a6a8a637,2010-10-09 14:28:47,,
call,out,fa10-01-63,2010-10-09 14:48:09,,
call,in,fa10-01-63,2010-10-09 14:46:21,,
call,in,fa10-01-63,2010-10-09 14:41:08,,
call,in,fa10-01-63,2010-10-09 14:54:16,,
call,out,fa10-01-63,2010-10-09 17:54:58,,
call,out,fa10-01-63,2010-10-09 17:54:51,,
call,in,fa10-01-63,2010-10-09 17:54:35,,
call,in,fa10-01-63,2010-10-09 17:53:03,,
call,out,fa10-01-63,2010-10-09 18:31:05,,
call,out,ade7c2cf97f75d009975f4d720d1fa6c19f4897,2010-10-09 18:30:54,,
call,out,ade7c2cf97f75d009975f4d720d1fa6c19f4897,2010-10-09 18:30:44,,
call,in,fa10-01-63,2010-10-09 18:29:19,,
call,in,f2dc6f090211d2cbadb9225478bdd1f483d1c1fb,2010-10-09 21:43:06,,
call,out,f2dc6f090211d2cbadb9225478bdd1f483d1c1fb,2010-10-09 22:18:54,,
call,out,908dc24d7a5e0a8bde995976a92a4f04830972d1,2010-10-09 23:58:19,,
call,out,9298bc43ebbf84544faa79f5426cf7e040452b55,2010-10-10 00:23:19,,
call,out,ce30ebec7cef916c535eafe6936cd1d27ff9a913,2010-10-10 00:15:41,,
call,out,fa10-01-63,2010-10-10 16:11:22,,
call,out,fa10-01-64,2010-10-10 20:11:27,,
call,out,fa10-01-63,2010-10-10 20:04:28,,
call,in,fa10-01-63,2010-10-10 20:02:40,,
call,out,f2dc6f090211d2cbadb9225478bdd1f483d1c1fb,2010-10-11 11:10:22,,
call,in,fa10-01-63,2010-10-11 11:24:30,,
call,in,fa10-01-63,2010-10-11 11:19:23,,
call,in,fa10-01-63,2010-10-11 11:17:56,,
call,out,fa10-01-63,2010-10-11 11:15:09,,
call,in,f2dc6f090211d2cbadb9225478bdd1f483d1c1fb,2010-10-11 11:50:27,,
call,out,f2dc6f090211d2cbadb9225478bdd1f483d1c1fb,2010-10-11 11:58:50,,
call,out,fa10-01-63,2010-10-11 16:32:29,,
call,in,fa10-01-63,2010-10-11 16:31:33,,
call,in,fa10-01-63,2010-10-11 19:07:17,,
call,out,fa10-01-63,2010-10-11 18:55:22,,
call,in,fa10-01-63,2010-10-11 18:55:05,,
call,out,fa10-01-63,2010-10-11 18:54:15,,
call,out,fa10-01-63,2010-10-11 18:53:18,,
call,out,fa10-01-63,2010-10-11 20:40:26,,
call,out,fa10-01-63,2010-11-08 19:14:43,,
call,out,992f029c5b98cd8695be3050729207c7194dc4c8,2010-11-07 09:48:26,,
call,in,fa10-01-63,2010-11-07 07:44:53,,
call,out,fa10-01-63,2010-11-06 20:23:58,,
call,in,fa10-01-63,2010-11-06 20:07:52,,
call,out,9298bc43ebbf84544faa79f5426cf7e040452b55,2010-11-06 19:36:52,,
call,in,fa10-01-63,2010-11-06 16:25:56,,
call,in,fa10-01-63,2010-11-06 14:28:10,,
call,in,fa10-01-63,2010-11-06 12:29:22,,
call,in,fa10-01-63,2010-11-06 11:58:19,,
call,in,fa10-01-63,2010-11-06 11:23:45,,
call,in,fa10-01-63,2010-11-06 11:21:07,,
call,in,fa10-01-63,2010-11-06 11:16:00,,
call,in,fa10-01-63,2010-11-06 11:15:15,,
call,in,fa10-01-63,2010-11-06 11:14:13,,
call,out,8981dcbb71994021af1247531b24b067cd9d77a1,2010-11-05 19:46:59,,
call,out,50fbe832adbd9f3c13c4e0a1a492d0983d402e3b,2010-11-05 19:45:49,,
call,in,50fbe832adbd9f3c13c4e0a1a492d0983d402e3b,2010-11-05 19:27:20,,
call,out,50fbe832adbd9f3c13c4e0a1a492d0983d402e3b,2010-11-05 19:23:28,,
call,out,50fbe832adbd9f3c13c4e0a1a492d0983d402e3b,2010-11-05 19:22:05,,
call,in,f2dc6f090211d2cbadb9225478bdd1f483d1c1fb,2010-11-05 19:06:46,,
call,out,fa10-01-63,2010-11-05 11:14:21,,
call,in,fa10-01-63,2010-11-05 11:12:34,,
call,in,fa10-01-63,2010-11-03 19:45:20,,
call,in,fa10-01-63,2010-11-03 19:12:40,,
call,out,f2dc6f090211d2cbadb9225478bdd1f483d1c1fb,2010-11-03 18:28:29,,
