interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,in,356a192b7913b04c54574d18c28d46e6395428ab,2010-10-03 11:09:05,,
call,out,dd39c70f32d8a49cd192ecb287d3997f683fb183,2010-10-03 11:35:24,,
call,out,486cd6cc89be4aad1f936a0d7f6f48c1a9738818,2010-10-03 14:46:06,,
call,out,437768942b41444dd7122b0e792dfae0544ee460,2010-10-03 14:53:09,,
call,out,37e9345071e393d8c879352bcffab247e92593b1,2010-10-03 16:37:05,,
call,out,37e9345071e393d8c879352bcffab247e92593b1,2010-10-03 17:02:00,,
call,out,fa10-01-31,2010-10-17 22:29:45,,
call,in,356a192b7913b04c54574d18c28d46e6395428ab,2010-10-18 10:00:06,,
call,out,fa0f6bcea991bba8b6bf92eaae3e39c0aacfae5b,2010-10-18 10:10:46,,
call,out,fa10-01-04,2010-10-18 10:35:27,,
call,out,fa10-01-04,2010-10-18 10:33:59,,
call,out,fa10-01-04,2010-10-18 10:33:18,,
call,in,fa10-01-31,2010-10-18 10:31:22,,
call,out,fa10-01-31,2010-10-18 10:30:33,,
call,in,edadc684c8da2ec03b9b323b070ae8dda8f0a113,2010-10-18 12:04:30,,
call,in,51992ac0a60c76f0e402629b88ca01ecb69c7863,2010-10-26 10:40:00,,
call,in,bb1489e0032b34ad98c3f796c3624cb4c2d27575,2010-10-28 18:11:56,,
call,in,541e4fd660c18eb1c26805c571ea67abb39b5a7,2010-10-30 11:33:22,,
call,out,fa10-01-04,2010-11-01 15:00:23,,
call,out,fa10-01-04,2010-11-05 22:28:09,,
call,out,fa10-01-04,2010-11-15 21:18:12,,
call,in,356a192b7913b04c54574d18c28d46e6395428ab,2010-11-19 17:00:41,,
call,out,63704e5d7c77419cd7f23741f1adddbb35198ca7,2010-11-29 14:10:15,,
call,in,8ad5407ec2adce8b8545bc54cb8c602f1c1b65ab,2010-12-13 19:05:23,,
call,in,265943af9f0f93745a9f763c4e90518dc8d8a34c,2010-12-31 11:04:12,,
call,out,fa0f6bcea991bba8b6bf92eaae3e39c0aacfae5b,2010-12-31 11:42:17,,
call,out,fa0f6bcea991bba8b6bf92eaae3e39c0aacfae5b,2010-12-31 11:40:02,,
call,out,fa0f6bcea991bba8b6bf92eaae3e39c0aacfae5b,2011-01-07 12:26:52,,
call,out,fa0f6bcea991bba8b6bf92eaae3e39c0aacfae5b,2011-01-08 22:38:10,,
call,out,fa0f6bcea991bba8b6bf92eaae3e39c0aacfae5b,2011-01-15 15:25:53,,
call,out,fa0f6bcea991bba8b6bf92eaae3e39c0aacfae5b,2011-01-15 15:25:32,,
call,out,fa0f6bcea991bba8b6bf92eaae3e39c0aacfae5b,2011-01-15 15:25:02,,
call,in,da4b9237bacccdf19c0760cab7aec4a8359010b0,2011-02-22 17:01:22,,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-02-22 18:14:18,,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-02-22 17:11:23,,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-02-22 17:10:42,,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-02-23 16:28:01,,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-02-24 14:15:54,,
call,out,8d8ab907d7e93729573b2c72e184f9aaa4e25dbd,2011-02-26 13:47:10,,
call,out,3fe5677c5de5b8bbdf568a17109ad78bf6703d68,2011-03-06 13:55:41,51,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-04 16:23:31,124,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-02 16:29:54,0,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-02 16:08:54,179,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-01 13:26:25,74,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-02-28 19:34:12,161,
call,out,70eee2e710b597ec647ebea16035fa3bad2698f4,2011-02-28 19:33:53,0,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-02-27 17:49:15,21,
call,out,70eee2e710b597ec647ebea16035fa3bad2698f4,2011-02-27 14:47:40,0,
call,in,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-02-27 14:00:01,23,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-02-27 13:57:18,0,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-08 19:46:42,146,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-08 18:28:15,52,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-09 16:19:14,28,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-10 14:38:13,66,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-10 14:37:51,6,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-11 16:07:42,32,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-12 12:46:31,194,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-12 17:53:06,24,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-14 21:07:42,0,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-14 21:06:50,25,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-15 12:33:43,19,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-15 12:25:28,0,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-16 16:12:40,22,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-16 23:00:19,39,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-17 19:31:14,102,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-17 19:30:12,31,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-17 16:33:27,212,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-17 16:31:20,0,
call,out,f49ea0e3618e127e78b4324d948d56f1f5d86662,2011-03-17 16:27:59,71,
