interaction,direction,correspondent_id,datetime,call_duration,antenna_id
call,in,sp10-01-35,2010-07-28 00:41:09,,
call,out,sp10-01-35,2010-07-28 00:41:50,,
call,out,sp10-01-35,2010-07-28 20:52:07,,
call,out,ecb4e78a1f97347bbb6b97a8ed77087565cac41c,2010-07-30 19:22:30,,
call,in,sp10-01-35,2010-07-30 21:57:55,,
call,in,24e393c3f278a9c8a28868e8883d361f4cdbe939,2010-08-01 12:42:24,,
call,out,24e393c3f278a9c8a28868e8883d361f4cdbe939,2010-08-01 12:51:26,,
call,in,24e393c3f278a9c8a28868e8883d361f4cdbe939,2010-08-01 12:51:56,,
call,in,24e393c3f278a9c8a28868e8883d361f4cdbe939,2010-08-02 08:36:28,,
call,in,e8843e1bd9447774d32a3d3000600f23b4219e12,2010-08-02 17:25:57,,
call,out,24e393c3f278a9c8a28868e8883d361f4cdbe939,2010-08-02 18:39:00,,
call,out,72b5c0cf129d8945b72bf4ed09f10c7bca640779,2010-08-02 20:05:54,,
call,out,991931fff801d9b8fa722012fb76bdaef398109f,2010-08-02 22:03:58,,
call,in,da4b9237bacccdf19c0760cab7aec4a8359010b0,2010-08-03 08:05:36,,
call,in,sp10-01-35,2010-08-03 12:50:20,,
call,in,da4b9237bacccdf19c0760cab7aec4a8359010b0,2010-08-03 14:38:01,,
call,in,sp10-01-35,2010-08-03 16:26:04,,
call,in,sp10-01-35,2010-08-03 17:30:23,,
call,out,sp10-01-35,2010-08-05 17:39:34,,
call,in,sp10-01-35,2010-08-06 09:35:36,,
call,in,sp10-01-35,2010-08-08 11:29:32,,
call,in,sp10-01-35,2010-08-08 13:33:57,,
call,in,sp10-01-35,2010-08-08 14:20:17,,
call,in,sp10-01-35,2010-08-09 17:11:26,,
call,in,sp10-01-35,2010-08-10 13:26:26,,
call,out,sp10-01-35,2010-08-12 17:48:05,,
call,out,991931fff801d9b8fa722012fb76bdaef398109f,2010-08-12 10:22:54,,
call,out,sp10-01-35,2010-08-14 02:12:43,,
call,out,975aaf33cbc40bb478d1b4e8184fb69f77b06e5d,2010-08-14 12:24:47,,
call,out,975aaf33cbc40bb478d1b4e8184fb69f77b06e5d,2010-08-14 13:17:54,,
call,out,975aaf33cbc40bb478d1b4e8184fb69f77b06e5d,2010-08-14 14:04:50,,
call,out,975aaf33cbc40bb478d1b4e8184fb69f77b06e5d,2010-08-14 14:38:35,,
call,out,975aaf33cbc40bb478d1b4e8184fb69f77b06e5d,2010-08-14 15:26:51,,
call,out,sp10-01-35,2010-08-17 18:24:30,,
call,out,sp10-01-35,2010-08-17 18:33:06,,
call,in,299458a2dfc61297923b0c47c3a532c6463a41e9,2010-08-18 12:10:08,,
call,out,sp10-01-35,2010-08-20 16:45:02,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:00:20,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:01:10,,
call,out,24e393c3f278a9c8a28868e8883d361f4cdbe939,2010-08-23 10:01:03,,
call,out,4e5aa154f543a6bebcec494a3a2aa3148d6ba864,2010-08-23 10:00:55,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:02:34,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:06:35,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:08:21,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:08:12,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:08:05,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:07:59,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:07:48,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:07:36,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:07:15,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:07:13,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:06:59,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:06:51,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:12:48,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:12:26,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:09:38,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:09:15,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:09:08,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:13:08,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:15:52,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:14:56,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:17:52,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:17:41,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:17:32,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:17:25,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:18:15,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:21:57,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:21:51,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:21:43,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:23:05,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:22:58,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:22:46,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:22:39,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:22:33,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:22:29,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:22:18,,
call,out,57c1e9351b5f5430e007ba2ca1a7f2618111f36c,2010-08-23 10:22:11,,
